seq,gen_ts_ns,gen_ts_valid,pop_ts_ns,proc_start_ns,out0_ts_ns,out1_ts_ns,queue_latency_ns,proc0_ns,proc1_ns,inter_output_delta_ns,classification
16481,178410329809800,1,178410329858200,178410329858200,178410329858200,178410329858200,48400,0,0,0,none
16482,178410329812200,1,178410329860000,178410329860000,178410329860100,178410329860100,47800,100,100,0,none
16483,178410329814600,1,178410329861900,178410329862000,178410329862000,178410329862000,47400,0,0,0,none
16484,178410329816900,1,178410329863800,178410329863800,178410329863800,178410329863800,46900,0,0,0,none
16485,178410329819500,1,178410329865600,178410329865600,178410329865700,178410329865700,46100,100,100,0,none
16486,178410329821800,1,178410329867500,178410329867500,178410329867600,178410329867600,45700,100,100,0,none
16487,178410329824200,1,178410329869500,178410329869500,178410329869500,178410329869600,45300,0,100,100,none
16488,178410329826700,1,178410329871400,178410329871400,178410329871400,178410329871500,44700,0,100,100,none
16489,178410329829100,1,178410329873300,178410329873300,178410329873300,178410329873300,44200,0,0,0,none
16490,178410329831500,1,178410329875100,178410329875100,178410329875100,178410329875200,43600,0,100,100,none
16491,178410329833900,1,178410329877000,178410329877000,178410329877000,178410329877000,43100,0,0,0,none
16492,178410329836400,1,178410329878800,178410329878800,178410329878900,178410329878900,42400,100,100,0,none
16493,178410329838800,1,178410329880700,178410329880700,178410329880800,178410329880800,41900,100,100,0,none
16494,178410329841100,1,178410329882600,178410329882600,178410329882700,178410329882700,41500,100,100,0,none
16495,178410329843600,1,178410329884500,178410329884600,178410329884600,178410329884600,41000,0,0,0,none
16496,178410329846000,1,178410329886400,178410329886400,178410329886400,178410329886400,40400,0,0,0,none
16497,178410329848500,1,178410329888900,178410329888900,178410329888900,178410329888900,40400,0,0,0,none
16498,178410329850900,1,178410329890700,178410329890800,178410329890800,178410329890800,39900,0,0,0,none
16499,178410329853500,1,178410329892600,178410329892600,178410329892700,178410329892700,39100,100,100,0,none
16500,178410329855800,1,178410329894600,178410329894600,178410329894600,178410329894700,38800,0,100,100,none
16501,178410329861600,1,178410329896500,178410329896500,178410329896600,178410329896600,34900,100,100,0,none
16502,178410329864100,1,178410329898400,178410329898400,178410329898400,178410329898500,34300,0,100,100,none
16503,178410329866500,1,178410329900300,178410329900300,178410329900300,178410329900300,33800,0,0,0,none
16504,178410329868800,1,178410329902100,178410329902200,178410329902200,178410329902200,33400,0,0,0,none
16505,178410329871200,1,178410329904000,178410329904000,178410329904000,178410329904000,32800,0,0,0,none
16506,178410329873700,1,178410329905900,178410329905900,178410329905900,178410329905900,32200,0,0,0,none
16507,178410329876100,1,178410329907700,178410329907700,178410329907700,178410329907800,31600,0,100,100,none
16508,178410329878500,1,178410329909600,178410329909600,178410329909700,178410329909700,31100,100,100,0,none
16509,178410329881000,1,178410329911500,178410329911500,178410329911500,178410329911500,30500,0,0,0,none
16510,178410329883400,1,178410329913400,178410329913400,178410329913400,178410329913500,30000,0,100,100,none
16511,178410329885800,1,178410329915300,178410329915400,178410329915400,178410329915400,29600,0,0,0,none
16512,178410329888200,1,178410329917200,178410329917200,178410329917200,178410329917200,29000,0,0,0,none
16513,178410329891000,1,178410329919100,178410329919100,178410329919100,178410329919200,28100,0,100,100,none
16514,178410329893300,1,178410329921000,178410329921000,178410329921100,178410329921100,27700,100,100,0,none
16515,178410329895700,1,178410329922900,178410329922900,178410329922900,178410329923000,27200,0,100,100,none
16516,178410329898100,1,178410329924800,178410329924900,178410329924900,178410329924900,26800,0,0,0,none
16517,178410329900500,1,178410329926700,178410329926700,178410329926800,178410329926800,26200,100,100,0,none
16518,178410329902900,1,178410329928700,178410329928700,178410329928700,178410329928700,25800,0,0,0,none
16519,178410329905300,1,178410329930500,178410329930600,178410329930600,178410329930600,25300,0,0,0,none
16520,178410329907800,1,178410329932400,178410329932400,178410329932500,178410329932500,24600,100,100,0,none
16521,178410329910200,1,178410329934400,178410329934400,178410329934400,178410329934400,24200,0,0,0,none
16522,178410329912500,1,178410329936300,178410329936300,178410329936300,178410329936300,23800,0,0,0,none
16523,178410329915000,1,178410329938100,178410329938100,178410329938100,178410329938100,23100,0,0,0,none
16524,178410329917400,1,178410329939900,178410329940000,178410329940000,178410329940000,22600,0,0,0,none
16525,178410329919800,1,178410329941900,178410329941900,178410329941900,178410329941900,22100,0,0,0,none
16526,178410329922200,1,178410329943700,178410329943700,178410329943700,178410329943800,21500,0,100,100,none
16527,178410329924700,1,178410329945600,178410329945600,178410329945600,178410329945700,20900,0,100,100,none
16528,178410329927100,1,178410329947500,178410329947500,178410329947500,178410329947600,20400,0,100,100,none
16529,178410329929500,1,178410329949400,178410329949400,178410329949500,178410329949500,19900,100,100,0,none
16530,178410329931900,1,178410329951800,178410329951900,178410329951900,178410329951900,20000,0,0,0,none
16531,178410329934300,1,178410329953700,178410329953700,178410329953800,178410329953800,19400,100,100,0,none
16532,178410329936700,1,178410329955700,178410329955700,178410329955700,178410329955700,19000,0,0,0,none
16533,178410329939100,1,178410329957500,178410329957600,178410329957600,178410329957600,18500,0,0,0,none
16534,178410329941600,1,178410329959500,178410329959500,178410329959500,178410329959500,17900,0,0,0,none
16535,178410329944000,1,178410329961300,178410329961300,178410329961400,178410329961400,17300,100,100,0,none
16536,178410329946400,1,178410329963200,178410329963200,178410329963300,178410329963300,16800,100,100,0,none
16537,178410329949000,1,178410329966200,178410329966300,178410329966300,178410329966300,17300,0,0,0,none
16538,178410329951300,1,178410329968200,178410329968200,178410329968200,178410329968200,16900,0,0,0,none
16539,178410329953800,1,178410329970000,178410329970100,178410329970100,178410329970100,16300,0,0,0,none
16540,178410329956200,1,178410329971900,178410329971900,178410329971900,178410329972000,15700,0,100,100,none
16541,178410329958700,1,178410329973900,178410329973900,178410329973900,178410329973900,15200,0,0,0,none
16542,178410329961100,1,178410329975700,178410329975800,178410329975800,178410329975800,14700,0,0,0,none
16543,178410329963500,1,178410329977600,178410329977600,178410329977600,178410329977700,14100,0,100,100,none
16544,178410329965900,1,178410329979500,178410329979500,178410329979500,178410329979500,13600,0,0,0,none
16545,178410329968300,1,178410329981300,178410329981400,178410329981400,178410329981400,13100,0,0,0,none
16546,178410329970700,1,178410329983300,178410329983300,178410329983300,178410329983300,12600,0,0,0,none
16547,178410329973100,1,178410329985200,178410329985200,178410329985200,178410329985200,12100,0,0,0,none
16548,178410329975600,1,178410329987000,178410329987000,178410329987100,178410329987100,11400,100,100,0,none
16549,178410329978000,1,178410329989000,178410329989000,178410329989000,178410329989000,11000,0,0,0,none
16550,178410329980400,1,178410329990800,178410329990800,178410329990800,178410329990900,10400,0,100,100,none
16551,178410329982900,1,178410329992800,178410329992800,178410329992800,178410329992800,9900,0,0,0,none
16552,178410329985300,1,178410329994700,178410329994700,178410329994700,178410329994700,9400,0,0,0,none
16553,178410329987700,1,178410329996500,178410329996500,178410329996600,178410329996600,8800,100,100,0,none
16554,178410329990100,1,178410329998400,178410329998500,178410329998500,178410329998500,8400,0,0,0,none
16555,178410330001400,1,178410330001500,178410330001500,178410330001500,178410330001500,100,0,0,0,none
16556,178410330003800,1,178410330003900,178410330003900,178410330004000,178410330004000,100,100,100,0,none
16557,178410330006200,1,178410330006300,178410330006300,178410330006300,178410330006400,100,0,100,100,none
16558,178410330008700,1,178410330008800,178410330008900,178410330008900,178410330008900,200,0,0,0,none
16559,178410330011100,1,178410330011200,178410330011200,178410330011200,178410330011300,100,0,100,100,none
16560,178410330013500,1,178410330013600,178410330013600,178410330013700,178410330013700,100,100,100,0,none
16561,178410330015900,1,178410330016000,178410330016100,178410330016100,178410330016100,200,0,0,0,none
16562,178410330018500,1,178410330018600,178410330018600,178410330018600,178410330018600,100,0,0,0,none
16563,178410330020900,1,178410330021000,178410330021000,178410330021100,178410330021100,100,100,100,0,none
16564,178410330023300,1,178410330023400,178410330023400,178410330023400,178410330023500,100,0,100,100,none
16565,178410330025800,1,178410330026000,178410330026000,178410330026000,178410330026100,200,0,100,100,none
16566,178410330028300,1,178410330028400,178410330028400,178410330028400,178410330028400,100,0,0,0,none
16567,178410330030700,1,178410330030800,178410330030800,178410330030800,178410330030900,100,0,100,100,none
16568,178410330033100,1,178410330033200,178410330033200,178410330033200,178410330033300,100,0,100,100,none
16569,178410330035600,1,178410330035800,178410330035800,178410330035800,178410330035800,200,0,0,0,none
16570,178410330038000,1,178410330038100,178410330038100,178410330038100,178410330038200,100,0,100,100,none
16571,178410330040400,1,178410330040500,178410330040500,178410330040600,178410330040600,100,100,100,0,none
16572,178410330042900,1,178410330043000,178410330043000,178410330043100,178410330043100,100,100,100,0,none
16573,178410330045300,1,178410330045400,178410330045400,178410330045400,178410330045500,100,0,100,100,none
16574,178410330047700,1,178410330047800,178410330047800,178410330047800,178410330047800,100,0,0,0,none
16575,178410330050100,1,178410330050200,178410330050200,178410330050200,178410330050200,100,0,0,0,none
16576,178410330052600,1,178410330052700,178410330052800,178410330052800,178410330052800,200,0,0,0,none
16577,178410330055000,1,178410330055100,178410330055200,178410330055200,178410330055200,200,0,0,0,none
16578,178410330057400,1,178410330057500,178410330057500,178410330057500,178410330057600,100,0,100,100,none
16579,178410330060000,1,178410330060100,178410330060100,178410330060100,178410330060100,100,0,0,0,none
16580,178410330062400,1,178410330062500,178410330062500,178410330062500,178410330062600,100,0,100,100,none
16581,178410330064800,1,178410330064900,178410330064900,178410330065000,178410330065000,100,100,100,0,none
16582,178410330067200,1,178410330067300,178410330067300,178410330067300,178410330067400,100,0,100,100,none
16583,178410330069700,1,178410330069900,178410330069900,178410330069900,178410330069900,200,0,0,0,none
16584,178410330072100,1,178410330072200,178410330072200,178410330072200,178410330072300,100,0,100,100,none
16585,178410330074500,1,178410330074600,178410330074600,178410330074700,178410330074700,100,100,100,0,none
16586,178410330077000,1,178410330077100,178410330077200,178410330077200,178410330077200,200,0,0,0,none
16587,178410330079400,1,178410330079500,178410330079500,178410330079500,178410330079600,100,0,100,100,none
16588,178410330081800,1,178410330081900,178410330081900,178410330081900,178410330081900,100,0,0,0,none
16589,178410330084200,1,178410330084300,178410330084400,178410330084400,178410330084400,200,0,0,0,none
16590,178410330086700,1,178410330086800,178410330086800,178410330086900,178410330086900,100,100,100,0,none
16591,178410330089100,1,178410330089200,178410330089200,178410330089200,178410330089300,100,0,100,100,none
16592,178410330091500,1,178410330091600,178410330091600,178410330091600,178410330091700,100,0,100,100,none
16593,178410330094000,1,178410330094200,178410330094200,178410330094200,178410330094200,200,0,0,0,none
16594,178410330096400,1,178410330096500,178410330096500,178410330096600,178410330096600,100,100,100,0,none
16595,178410330098800,1,178410330098900,178410330098900,178410330098900,178410330098900,100,0,0,0,none
16596,178410330101200,1,178410330101300,178410330101300,178410330101300,178410330101300,100,0,0,0,none
16597,178410330103700,1,178410330103800,178410330103900,178410330103900,178410330103900,200,0,0,0,none
16598,178410330106100,1,178410330106200,178410330106200,178410330106200,178410330106300,100,0,100,100,none
16599,178410330108500,1,178410330108600,178410330108600,178410330108700,178410330108700,100,100,100,0,none
16600,178410330111100,1,178410330111200,178410330111200,178410330111200,178410330111300,100,0,100,100,none
16601,178410330113400,1,178410330113600,178410330113600,178410330113600,178410330113600,200,0,0,0,none
16602,178410330115900,1,178410330116000,178410330116000,178410330116000,178410330116100,100,0,100,100,none
16603,178410330118300,1,178410330118400,178410330118400,178410330118500,178410330118500,100,100,100,0,none
16604,178410330120800,1,178410330121000,178410330121000,178410330121000,178410330121000,200,0,0,0,none
16605,178410330123200,1,178410330123300,178410330123300,178410330123400,178410330123400,100,100,100,0,none
16606,178410330125600,1,178410330125700,178410330125700,178410330125700,178410330125800,100,0,100,100,none
16607,178410330128100,1,178410330128200,178410330128200,178410330128300,178410330128300,100,100,100,0,none
16608,178410330130500,1,178410330130600,178410330130600,178410330130600,178410330130700,100,0,100,100,none
16609,178410330132900,1,178410330133000,178410330133000,178410330133100,178410330133100,100,100,100,0,none
16610,178410330135300,1,178410330135400,178410330135400,178410330135500,178410330135500,100,100,100,0,none
16611,178410330137800,1,178410330137900,178410330138000,178410330138000,178410330138000,200,0,0,0,none
16612,178410330140200,1,178410330140300,178410330140300,178410330140400,178410330140400,100,100,100,0,none
16613,178410330142600,1,178410330143200,178410330143200,178410330143200,178410330143200,600,0,0,0,none
16614,178410330145300,1,178410330145400,178410330145400,178410330145400,178410330145400,100,0,0,0,none
16615,178410330147700,1,178410330147800,178410330147900,178410330147900,178410330147900,200,0,0,0,none
16616,178410330150100,1,178410330150200,178410330150200,178410330150200,178410330150300,100,0,100,100,none
16617,178410330152500,1,178410330152700,178410330152700,178410330152700,178410330152700,200,0,0,0,none
16618,178410330155000,1,178410330155100,178410330155200,178410330155200,178410330155200,200,0,0,0,none
16619,178410330157400,1,178410330157500,178410330157500,178410330157500,178410330157500,100,0,0,0,none
16620,178410330159800,1,178410330159900,178410330159900,178410330160000,178410330160000,100,100,100,0,none
16621,178410330162300,1,178410330162400,178410330162400,178410330162400,178410330162500,100,0,100,100,none
16622,178410330164700,1,178410330164800,178410330164800,178410330164800,178410330164900,100,0,100,100,none
16623,178410330167100,1,178410330167200,178410330167200,178410330167300,178410330167300,100,100,100,0,none
16624,178410330169500,1,178410330169600,178410330169600,178410330169700,178410330169700,100,100,100,0,none
16625,178410330172000,1,178410330172200,178410330172200,178410330172200,178410330172200,200,0,0,0,none
16626,178410330174500,1,178410330174600,178410330174600,178410330174700,178410330174700,100,100,100,0,none
16627,178410330176900,1,178410330177000,178410330177100,178410330177100,178410330177100,200,0,0,0,none
16628,178410330179400,1,178410330179600,178410330179600,178410330179600,178410330179600,200,0,0,0,none
16629,178410330181800,1,178410330181900,178410330181900,178410330182000,178410330182000,100,100,100,0,none
16630,178410330184200,1,178410330184300,178410330184300,178410330184300,178410330184300,100,0,0,0,none
16631,178410330186600,1,178410330186700,178410330186700,178410330186800,178410330186800,100,100,100,0,none
16632,178410330189100,1,178410330189200,178410330189200,178410330189300,178410330189300,100,100,100,0,none
16633,178410330191500,1,178410330191600,178410330191600,178410330191700,178410330191700,100,100,100,0,none
16634,178410330193900,1,178410330194100,178410330194100,178410330194100,178410330194100,200,0,0,0,none
16635,178410330196500,1,178410330196600,178410330196700,178410330196700,178410330196700,200,0,0,0,none
16636,178410330198900,1,178410330199000,178410330199000,178410330199100,178410330199100,100,100,100,0,none
16637,178410330201300,1,178410330201400,178410330201400,178410330201500,178410330201500,100,100,100,0,none
16638,178410330203700,1,178410330203800,178410330203800,178410330203900,178410330203900,100,100,100,0,none
16639,178410330206200,1,178410330206400,178410330206400,178410330206400,178410330206400,200,0,0,0,none
16640,178410330208600,1,178410330208700,178410330208700,178410330208800,178410330208800,100,100,100,0,none
16641,178410330211000,1,178410330211100,178410330211100,178410330211100,178410330211200,100,0,100,100,none
16642,178410330213500,1,178410330213600,178410330213600,178410330213700,178410330213700,100,100,100,0,none
16643,178410330215900,1,178410330216000,178410330216000,178410330216100,178410330216100,100,100,100,0,none
16644,178410330218300,1,178410330218400,178410330218400,178410330218400,178410330218500,100,0,100,100,none
16645,178410330220700,1,178410330220800,178410330220800,178410330220900,178410330220900,100,100,100,0,none
16646,178410330223300,1,178410330223400,178410330223400,178410330223400,178410330223500,100,0,100,100,none
16647,178410330225700,1,178410330225800,178410330225800,178410330225900,178410330225900,100,100,100,0,none
16648,178410330228100,1,178410330228200,178410330228200,178410330228300,178410330228300,100,100,100,0,none
16649,178410330230600,1,178410330230700,178410330230700,178410330230800,178410330230800,100,100,100,0,none
16650,178410330233000,1,178410330233100,178410330233100,178410330233200,178410330233200,100,100,100,0,none
16651,178410330235400,1,178410330235500,178410330235500,178410330235500,178410330235600,100,0,100,100,none
16652,178410330237800,1,178410330238000,178410330238000,178410330238000,178410330238000,200,0,0,0,none
16653,178410330248500,1,178410330248600,178410330248700,178410330248700,178410330248700,200,0,0,0,none
16654,178410330250900,1,178410330251000,178410330251000,178410330251100,178410330251100,100,100,100,0,none
16655,178410330253300,1,178410330253400,178410330253400,178410330253500,178410330253500,100,100,100,0,none
16656,178410330255800,1,178410330256000,178410330256000,178410330256000,178410330256000,200,0,0,0,none
16657,178410330258300,1,178410330258400,178410330258400,178410330258400,178410330258500,100,0,100,100,none
16658,178410330260700,1,178410330260800,178410330260800,178410330260900,178410330260900,100,100,100,0,none
16659,178410330263100,1,178410330263200,178410330263300,178410330263300,178410330263300,200,0,0,0,none
16660,178410330265600,1,178410330265700,178410330265800,178410330265800,178410330265800,200,0,0,0,none
16661,178410330268100,1,178410330268200,178410330268200,178410330268300,178410330268300,100,100,100,0,none
16662,178410330270500,1,178410330270600,178410330270600,178410330270700,178410330270700,100,100,100,0,none
16663,178410330273000,1,178410330273100,178410330273100,178410330273100,178410330273100,100,0,0,0,none
16664,178410330275400,1,178410330275600,178410330275600,178410330275600,178410330275600,200,0,0,0,none
16665,178410330277800,1,178410330277900,178410330278000,178410330278000,178410330278000,200,0,0,0,none
16666,178410330280200,1,178410330280300,178410330280300,178410330280400,178410330280400,100,100,100,0,none
16667,178410330282800,1,178410330282900,178410330282900,178410330282900,178410330282900,100,0,0,0,none
16668,178410330285200,1,178410330285300,178410330285300,178410330285300,178410330285400,100,0,100,100,none
16669,178410330287600,1,178410330287700,178410330287700,178410330287800,178410330287800,100,100,100,0,none
16670,178410330290100,1,178410330290300,178410330290300,178410330290300,178410330290300,200,0,0,0,none
16671,178410330292600,1,178410330292700,178410330292700,178410330292700,178410330292800,100,0,100,100,none
16672,178410330295000,1,178410330295100,178410330295100,178410330295200,178410330295200,100,100,100,0,none
16673,178410330297400,1,178410330297500,178410330297500,178410330297500,178410330297600,100,0,100,100,none
16674,178410330299900,1,178410330300000,178410330300000,178410330300100,178410330300100,100,100,100,0,none
16675,178410330302300,1,178410330302400,178410330302400,178410330302400,178410330302400,100,0,0,0,none
16676,178410330304700,1,178410330304800,178410330304800,178410330304900,178410330304900,100,100,100,0,none
16677,178410330307200,1,178410330307400,178410330307400,178410330307400,178410330307400,200,0,0,0,none
16678,178410330309700,1,178410330309800,178410330309800,178410330309800,178410330309900,100,0,100,100,none
16679,178410330312100,1,178410330312200,178410330312200,178410330312200,178410330312300,100,0,100,100,none
16680,178410330314500,1,178410330314600,178410330314600,178410330314700,178410330314700,100,100,100,0,none
16681,178410330317000,1,178410330317100,178410330317200,178410330317200,178410330317200,200,0,0,0,none
16682,178410330319400,1,178410330319500,178410330319500,178410330319500,178410330319600,100,0,100,100,none
16683,178410330321800,1,178410330321900,178410330321900,178410330321900,178410330321900,100,0,0,0,none
16684,178410330324300,1,178410330324400,178410330324400,178410330324500,178410330324500,100,100,100,0,none
16685,178410330326700,1,178410330326800,178410330326800,178410330326800,178410330326900,100,0,100,100,none
16686,178410330329100,1,178410330329200,178410330329200,178410330329300,178410330329300,100,100,100,0,none
16687,178410330331500,1,178410330331600,178410330331600,178410330331600,178410330331700,100,0,100,100,none
16688,178410330334000,1,178410330334200,178410330334200,178410330334200,178410330334200,200,0,0,0,none
16689,178410330336500,1,178410330336600,178410330336600,178410330336700,178410330336700,100,100,100,0,none
16690,178410330338900,1,178410330339000,178410330339000,178410330339000,178410330339000,100,0,0,0,none
16691,178410330341500,1,178410330341600,178410330341600,178410330341600,178410330341700,100,0,100,100,none
16692,178410330343900,1,178410330344000,178410330344000,178410330344100,178410330344100,100,100,100,0,none
16693,178410330346300,1,178410330346400,178410330346400,178410330346500,178410330346500,100,100,100,0,none
16694,178410330348700,1,178410330348800,178410330348800,178410330348900,178410330348900,100,100,100,0,none
16695,178410330351200,1,178410330351300,178410330351400,178410330351400,178410330351400,200,0,0,0,none
16696,178410330353600,1,178410330353800,178410330353800,178410330353800,178410330353800,200,0,0,0,none
16697,178410330356000,1,178410330356100,178410330356100,178410330356100,178410330356200,100,0,100,100,none
16698,178410330358600,1,178410330358700,178410330358700,178410330358700,178410330358800,100,0,100,100,none
16699,178410330361000,1,178410330361100,178410330361100,178410330361100,178410330361200,100,0,100,100,none
16700,178410330363400,1,178410330363500,178410330363500,178410330363500,178410330363500,100,0,0,0,none
16701,178410330365800,1,178410330365900,178410330365900,178410330365900,178410330366000,100,0,100,100,none
16702,178410330368400,1,178410330368600,178410330368600,178410330368600,178410330368600,200,0,0,0,none
16703,178410330370900,1,178410330371100,178410330371100,178410330371100,178410330371100,200,0,0,0,none
16704,178410330373300,1,178410330373400,178410330373500,178410330373500,178410330373500,200,0,0,0,none
16705,178410330375800,1,178410330376100,178410330376100,178410330376200,178410330376200,300,100,100,0,none
16706,178410330378400,1,178410330378600,178410330378600,178410330378600,178410330378600,200,0,0,0,none
16707,178410330380800,1,178410330380900,178410330380900,178410330381000,178410330381000,100,100,100,0,none
16708,178410330383200,1,178410330383300,178410330383400,178410330383400,178410330383400,200,0,0,0,none
16709,178410330385700,1,178410330385800,178410330385800,178410330385900,178410330385900,100,100,100,0,none
16710,178410330388100,1,178410330388200,178410330388200,178410330388300,178410330388300,100,100,100,0,none
16711,178410330390500,1,178410330390600,178410330390600,178410330390700,178410330390700,100,100,100,0,none
16712,178410330393000,1,178410330393100,178410330393100,178410330393100,178410330393200,100,0,100,100,none
16713,178410330395400,1,178410330395500,178410330395500,178410330395600,178410330395600,100,100,100,0,none
16714,178410330397800,1,178410330397900,178410330397900,178410330397900,178410330398000,100,0,100,100,none
16715,178410330400200,1,178410330400300,178410330400400,178410330400400,178410330400400,200,0,0,0,none
16716,178410330402700,1,178410330402800,178410330402900,178410330402900,178410330402900,200,0,0,0,none
16717,178410330405100,1,178410330405200,178410330405200,178410330405300,178410330405300,100,100,100,0,none
16718,178410330407500,1,178410330407600,178410330407600,178410330407600,178410330407700,100,0,100,100,none
16719,178410330410000,1,178410330410100,178410330410200,178410330410200,178410330410200,200,0,0,0,none
16720,178410330412400,1,178410330412500,178410330412500,178410330412500,178410330412500,100,0,0,0,none
16721,178410330414800,1,178410330414900,178410330414900,178410330414900,178410330415000,100,0,100,100,none
16722,178410330417200,1,178410330417300,178410330417300,178410330417300,178410330417400,100,0,100,100,none
16723,178410330419700,1,178410330419800,178410330419800,178410330419900,178410330419900,100,100,100,0,none
16724,178410330422100,1,178410330422200,178410330422200,178410330422300,178410330422300,100,100,100,0,none
16725,178410330424500,1,178410330424600,178410330424600,178410330424600,178410330424700,100,0,100,100,none
16726,178410330427000,1,178410330427200,178410330427200,178410330427200,178410330427200,200,0,0,0,none
16727,178410330429500,1,178410330429600,178410330429600,178410330429700,178410330429700,100,100,100,0,none
16728,178410330431900,1,178410330432000,178410330432000,178410330432000,178410330432000,100,0,0,0,none
16729,178410330434300,1,178410330434400,178410330434400,178410330434400,178410330434400,100,0,0,0,none
16730,178410330436800,1,178410330436900,178410330437000,178410330437000,178410330437000,200,0,0,0,none
16731,178410330439200,1,178410330439300,178410330439300,178410330439300,178410330439400,100,0,100,100,none
16732,178410330441600,1,178410330441700,178410330441700,178410330441800,178410330441800,100,100,100,0,none
16733,178410330444200,1,178410330444300,178410330444300,178410330444300,178410330444300,100,0,0,0,none
16734,178410330446600,1,178410330446700,178410330446700,178410330446700,178410330446800,100,0,100,100,none
16735,178410330449000,1,178410330449100,178410330449100,178410330449200,178410330449200,100,100,100,0,none
16736,178410330451400,1,178410330451500,178410330451500,178410330451500,178410330451500,100,0,0,0,none
16737,178410330453900,1,178410330454100,178410330454100,178410330454100,178410330454100,200,0,0,0,none
16738,178410330456400,1,178410330456500,178410330456600,178410330456600,178410330456600,200,0,0,0,none
16739,178410330458800,1,178410330458900,178410330458900,178410330458900,178410330459000,100,0,100,100,none
16740,178410330461300,1,178410330461400,178410330461400,178410330461500,178410330461500,100,100,100,0,none
16741,178410330463700,1,178410330463800,178410330463800,178410330463900,178410330463900,100,100,100,0,none
16742,178410330466100,1,178410330466200,178410330466200,178410330466200,178410330466300,100,0,100,100,none
16743,178410330468500,1,178410330468600,178410330468600,178410330468600,178410330468700,100,0,100,100,none
16744,178410330471000,1,178410330471100,178410330471100,178410330471100,178410330471200,100,0,100,100,none
16745,178410330473400,1,178410330473500,178410330473500,178410330473500,178410330473600,100,0,100,100,none
16746,178410330475800,1,178410330475900,178410330476000,178410330476000,178410330476000,200,0,0,0,none
16747,178410330478400,1,178410330478500,178410330478500,178410330478500,178410330478500,100,0,0,0,none
16748,178410330480800,1,178410330480900,178410330480900,178410330480900,178410330481000,100,0,100,100,none
16749,178410330483200,1,178410330483300,178410330483400,178410330483400,178410330483400,200,0,0,0,none
16750,178410330485600,1,178410330485700,178410330485700,178410330485700,178410330485800,100,0,100,100,none
16751,178410330522400,1,178410330522500,178410330522500,178410330522500,178410330522600,100,0,100,100,none
16752,178410330524800,1,178410330524900,178410330524900,178410330525000,178410330525000,100,100,100,0,none
16753,178410330527200,1,178410330527300,178410330527300,178410330527400,178410330527400,100,100,100,0,none
16754,178410330529700,1,178410330529900,178410330529900,178410330529900,178410330529900,200,0,0,0,none
16755,178410330532100,1,178410330532200,178410330532200,178410330532200,178410330532300,100,0,100,100,none
16756,178410330534500,1,178410330534700,178410330534700,178410330534700,178410330534700,200,0,0,0,none
16757,178410330536900,1,178410330537000,178410330537000,178410330537100,178410330537100,100,100,100,0,none
16758,178410330539400,1,178410330539500,178410330539500,178410330539600,178410330539600,100,100,100,0,none
16759,178410330541800,1,178410330541900,178410330541900,178410330542000,178410330542000,100,100,100,0,none
16760,178410330544200,1,178410330544300,178410330544300,178410330544400,178410330544400,100,100,100,0,none
16761,178410330546800,1,178410330546900,178410330546900,178410330546900,178410330547000,100,0,100,100,none
16762,178410330549200,1,178410330549300,178410330549300,178410330549400,178410330549400,100,100,100,0,none
16763,178410330551600,1,178410330551700,178410330551700,178410330551700,178410330551800,100,0,100,100,none
16764,178410330554000,1,178410330554100,178410330554100,178410330554200,178410330554200,100,100,100,0,none
16765,178410330556500,1,178410330556600,178410330556700,178410330556700,178410330556700,200,0,0,0,none
16766,178410330558900,1,178410330559000,178410330559000,178410330559000,178410330559100,100,0,100,100,none
16767,178410330561300,1,178410330561400,178410330561400,178410330561500,178410330561500,100,100,100,0,none
16768,178410330563800,1,178410330564000,178410330564000,178410330564000,178410330564000,200,0,0,0,none
16769,178410330566200,1,178410330566300,178410330566300,178410330566400,178410330566400,100,100,100,0,none
16770,178410330568600,1,178410330568700,178410330568700,178410330568800,178410330568800,100,100,100,0,none
16771,178410330571000,1,178410330571100,178410330571100,178410330571100,178410330571200,100,0,100,100,none
16772,178410330573500,1,178410330573700,178410330573700,178410330573700,178410330573700,200,0,0,0,none
16773,178410330575900,1,178410330576000,178410330576000,178410330576100,178410330576100,100,100,100,0,none
16774,178410330578300,1,178410330578400,178410330578400,178410330578400,178410330578500,100,0,100,100,none
16775,178410330580800,1,178410330580900,178410330581000,178410330581000,178410330581000,200,0,0,0,none
16776,178410330583200,1,178410330583300,178410330583300,178410330583300,178410330583400,100,0,100,100,none
16777,178410330585600,1,178410330585700,178410330585700,178410330585700,178410330585800,100,0,100,100,none
16778,178410330588000,1,178410330588100,178410330588100,178410330588200,178410330588200,100,100,100,0,none
16779,178410330590500,1,178410330590600,178410330590700,178410330590700,178410330590700,200,0,0,0,none
16780,178410330592900,1,178410330593000,178410330593000,178410330593000,178410330593000,100,0,0,0,none
16781,178410330595300,1,178410330595400,178410330595400,178410330595400,178410330595500,100,0,100,100,none
16782,178410330597900,1,178410330598000,178410330598000,178410330598000,178410330598100,100,0,100,100,none
16783,178410330600300,1,178410330600400,178410330600400,178410330600500,178410330600500,100,100,100,0,none
16784,178410330602700,1,178410330602800,178410330602900,178410330602900,178410330602900,200,0,0,0,none
16785,178410330605100,1,178410330605200,178410330605200,178410330605300,178410330605300,100,100,100,0,none
16786,178410330607600,1,178410330607700,178410330607700,178410330607700,178410330607800,100,0,100,100,none
16787,178410330610000,1,178410330610100,178410330610100,178410330610100,178410330610200,100,0,100,100,none
